"","occurenceId","sourceTaxonName","targetTaxonName","interactionTypeName","localityContinent","localityCountry","roostCat1","bat","trophic","roost","X.N.A","usageKey_gbif","scientificName_gbif","rank_gbif","status_gbif","confidence_gbif","matchType_gbif","kingdom_gbif","phylum_gbif","order_gbif","family_gbif","genus_gbif","kingdomKey_gbif","phylumKey_gbif","classKey_gbif","orderKey_gbif","familyKey_gbif","genusKey_gbif","synonym_gbif","class_gbif","species_gbif","speciesKey_gbif","acceptedUsageKey_gbif","phylum_Expert","class_Expert","order_Expert","family_Expert","genus_Expert","species_Expert","canonicalName_Expert","authorship_Expert","scientificName_normalized_GBIF","key_GBIF","TaxonMatch_GBIF","confidence_GBIF","status_GBIF","rank_GBIF","kingdom_GBIF","phylum_GBIF","class_GBIF","order_GBIF","family_GBIF","genus_GBIF","species_GBIF","canonicalName_GBIF","authorship_GBIF","scientificName_normalized_Expert","key_GBIF.1"
"2912","GoodwinGreenhall1961-b28","Saccopteryx leptura (Schreber, 1774)","Uroderma bilobatum Peters, 1866","co-roosts with","Caribbean","Trinidad and Tobago","tree","yes",NA,NA,NA,2433156,"Uroderma bilobatum Peters, 1866","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Phyllostomidae","Uroderma",1,44,359,734,9366,2433154,FALSE,"Mammalia","Uroderma bilobatum",2433156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2913","GoodwinGreenhall1961-b28","Saccopteryx leptura (Schreber, 1774)","Uroderma bilobatum Peters, 1866","co-roosts with","Caribbean","Trinidad and Tobago","tree","yes",NA,NA,NA,2433156,"Uroderma bilobatum Peters, 1866","SPECIES","ACCEPTED",96,"FUZZY","Animalia","Chordata","Chiroptera","Phyllostomidae","Uroderma",1,44,359,734,9366,2433154,FALSE,"Mammalia","Uroderma bilobatum",2433156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2914","GoodwinGreenhall1961-b29","Peropteryx macrotis (Wagner, 1843)","Glossophaga longirostris Miller, 1898","co-roosts with","#N/A","Tobago","cave","yes",NA,NA,NA,2433192,"Glossophaga longirostris Miller, 1898","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Phyllostomidae","Glossophaga",1,44,359,734,9366,2433191,FALSE,"Mammalia","Glossophaga longirostris",2433192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2915","GoodwinGreenhall1961-b3","Saccopteryx bilineata (Temminck, 1838)","Noctilio leporinus (Linnaeus, 1758)","co-roosts with","Caribbean","Trinidad and Tobago","","yes",NA,NA,NA,2433343,"Noctilio leporinus (Linnaeus, 1758)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Noctilionidae","Noctilio",1,44,359,734,5447,2433342,FALSE,"Mammalia","Noctilio leporinus",2433343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2916","GoodwinGreenhall1961-b3","Saccopteryx bilineata (Temminck, 1838)","Noctilio leporinus (Linnaeus, 1758)","co-roosts with","Caribbean","Trinidad and Tobago","","yes",NA,NA,NA,2433343,"Noctilio leporinus (Linnaeus, 1758)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Noctilionidae","Noctilio",1,44,359,734,5447,2433342,FALSE,"Mammalia","Noctilio leporinus",2433343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2917","GoodwinGreenhall1961-b30","Peropteryx macrotis (Wagner, 1843)","Saccopteryx bilineata (Temminck, 1838)","co-roosts with","Caribbean","Trinidad and Tobago","","yes",NA,NA,NA,5218731,"Saccopteryx bilineata (Temminck, 1838)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Emballonuridae","Saccopteryx",1,44,359,734,9615,2433096,FALSE,"Mammalia","Saccopteryx bilineata",5218731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2918","GoodwinGreenhall1961-b30","Peropteryx macrotis (Wagner, 1843)","Saccopteryx bilineata (Temminck, 1838)","co-roosts with","Caribbean","Trinidad and Tobago","","yes",NA,NA,NA,5218731,"Saccopteryx bilineata (Temminck, 1838)","SPECIES","ACCEPTED",84,"FUZZY","Animalia","Chordata","Chiroptera","Emballonuridae","Saccopteryx",1,44,359,734,9615,2433096,FALSE,"Mammalia","Saccopteryx bilineata",5218731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2919","GoodwinGreenhall1961-b31","Peropteryx macrotis (Wagner, 1843)","Glossophaga soricina (Pallas, 1766)","co-roosts with","Caribbean","Trinidad and Tobago","","yes",NA,NA,NA,2433194,"Glossophaga soricina (Pallas, 1766)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Phyllostomidae","Glossophaga",1,44,359,734,9366,2433191,FALSE,"Mammalia","Glossophaga soricina",2433194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2920","GoodwinGreenhall1961-b33","Noctilio leporinus (Linnaeus, 1758)","Mormoops megalophylla (Peters, 1864)","co-roosts with","Caribbean","Trinidad and Tobago","cave","yes",NA,NA,NA,2432759,"Mormoops megalophylla (Peters, 1864)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Mormoopidae","Mormoops",1,44,359,734,9616,2432758,FALSE,"Mammalia","Mormoops megalophylla",2432759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2921","GoodwinGreenhall1961-b34","Noctilio leporinus (Linnaeus, 1758)","Glossophaga soricina (Pallas, 1766)","co-roosts with","Caribbean","Trinidad and Tobago","cave","yes",NA,NA,NA,2433194,"Glossophaga soricina (Pallas, 1766)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Phyllostomidae","Glossophaga",1,44,359,734,9366,2433191,FALSE,"Mammalia","Glossophaga soricina",2433194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2922","GoodwinGreenhall1961-b35","Noctilio leporinus (Linnaeus, 1758)","Carollia perspicillata (Linnaeus, 1758)","co-roosts with","Caribbean","Trinidad and Tobago","cave","yes",NA,NA,NA,2433176,"Carollia perspicillata (Linnaeus, 1758)","SPECIES","ACCEPTED",84,"FUZZY","Animalia","Chordata","Chiroptera","Phyllostomidae","Carollia",1,44,359,734,9366,2433174,FALSE,"Mammalia","Carollia perspicillata",2433176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2923","GoodwinGreenhall1961-b35","Noctilio leporinus (Linnaeus, 1758)","Carollia perspicillata (Linnaeus, 1758)","co-roosts with","Caribbean","Trinidad and Tobago","cave","yes",NA,NA,NA,2433176,"Carollia perspicillata (Linnaeus, 1758)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Phyllostomidae","Carollia",1,44,359,734,9366,2433174,FALSE,"Mammalia","Carollia perspicillata",2433176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2924","GoodwinGreenhall1961-b35","Noctilio leporinus (Linnaeus, 1758)","Carollia perspicillata (Linnaeus, 1758)","co-roosts with","Caribbean","Trinidad and Tobago","cave","yes",NA,NA,NA,2433176,"Carollia perspicillata (Linnaeus, 1758)","SPECIES","ACCEPTED",96,"FUZZY","Animalia","Chordata","Chiroptera","Phyllostomidae","Carollia",1,44,359,734,9366,2433174,FALSE,"Mammalia","Carollia perspicillata",2433176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2925","GoodwinGreenhall1961-b36","Noctilio leporinus (Linnaeus, 1758)","Desmodus rotundus (E.Geoffroy, 1810)","co-roosts with","Caribbean","Trinidad and Tobago","cave","yes",NA,NA,NA,2433298,"Desmodus rotundus (E.Geoffroy, 1810)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Phyllostomidae","Desmodus",1,44,359,734,9366,2433297,FALSE,"Mammalia","Desmodus rotundus",2433298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2926","GoodwinGreenhall1961-b36","Noctilio leporinus (Linnaeus, 1758)","Desmodus rotundus (E.Geoffroy, 1810)","co-roosts with","Caribbean","Trinidad and Tobago","cave","yes",NA,NA,NA,2433298,"Desmodus rotundus (E.Geoffroy, 1810)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Phyllostomidae","Desmodus",1,44,359,734,9366,2433297,FALSE,"Mammalia","Desmodus rotundus",2433298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2927","GoodwinGreenhall1961-b37","Noctilio leporinus (Linnaeus, 1758)","Artibeus jamaicensis Leach, 1821","co-roosts with","Caribbean","Trinidad and Tobago","anthropogenic","yes",NA,NA,NA,2433272,"Artibeus jamaicensis Leach, 1821","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Phyllostomidae","Artibeus",1,44,359,734,9366,2433258,FALSE,"Mammalia","Artibeus jamaicensis",2433272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2928","GoodwinGreenhall1961-b37","Noctilio leporinus (Linnaeus, 1758)","Artibeus jamaicensis Leach, 1821","co-roosts with","Caribbean","Trinidad and Tobago","anthropogenic","yes",NA,NA,NA,2433272,"Artibeus jamaicensis Leach, 1821","SPECIES","ACCEPTED",94,"FUZZY","Animalia","Chordata","Chiroptera","Phyllostomidae","Artibeus",1,44,359,734,9366,2433258,FALSE,"Mammalia","Artibeus jamaicensis",2433272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2929","GoodwinGreenhall1961-b37","Noctilio leporinus (Linnaeus, 1758)","Artibeus jamaicensis Leach, 1821","co-roosts with","Caribbean","Trinidad and Tobago","anthropogenic","yes",NA,NA,NA,2433272,"Artibeus jamaicensis Leach, 1821","SPECIES","ACCEPTED",94,"FUZZY","Animalia","Chordata","Chiroptera","Phyllostomidae","Artibeus",1,44,359,734,9366,2433258,FALSE,"Mammalia","Artibeus jamaicensis",2433272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2930","GoodwinGreenhall1961-b37","Noctilio leporinus (Linnaeus, 1758)","Artibeus jamaicensis Leach, 1821","co-roosts with","Caribbean","Trinidad and Tobago","anthropogenic","yes",NA,NA,NA,2433272,"Artibeus jamaicensis Leach, 1821","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Phyllostomidae","Artibeus",1,44,359,734,9366,2433258,FALSE,"Mammalia","Artibeus jamaicensis",2433272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2931","GoodwinGreenhall1961-b38","Noctilio leporinus (Linnaeus, 1758)","Phyllostomus discolor Wagner, 1843","co-roosts with","Caribbean","Trinidad and Tobago","anthropogenic","yes",NA,NA,NA,2433280,"Phyllostomus discolor Wagner, 1843","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Phyllostomidae","Phyllostomus",1,44,359,734,9366,2433278,FALSE,"Mammalia","Phyllostomus discolor",2433280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2932","GoodwinGreenhall1961-b39","Noctilio leporinus (Linnaeus, 1758)","Desmodus rotundus (E.Geoffroy, 1810)","co-roosts with","Caribbean","Trinidad and Tobago","tree","yes",NA,NA,NA,2433298,"Desmodus rotundus (E.Geoffroy, 1810)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Phyllostomidae","Desmodus",1,44,359,734,9366,2433297,FALSE,"Mammalia","Desmodus rotundus",2433298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2933","GoodwinGreenhall1961-b39","Noctilio leporinus (Linnaeus, 1758)","Desmodus rotundus (E.Geoffroy, 1810)","co-roosts with","Caribbean","Trinidad and Tobago","tree","yes",NA,NA,NA,2433298,"Desmodus rotundus (E.Geoffroy, 1810)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Phyllostomidae","Desmodus",1,44,359,734,9366,2433297,FALSE,"Mammalia","Desmodus rotundus",2433298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2934","GoodwinGreenhall1961-b4","Saccopteryx bilineata (Temminck, 1838)","Micronycteris hirsuta (Peters, 1869)","co-roosts with","Caribbean","Trinidad and Tobago","","yes",NA,NA,NA,2433287,"Micronycteris hirsuta (Peters, 1869)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Phyllostomidae","Micronycteris",1,44,359,734,9366,2433283,FALSE,"Mammalia","Micronycteris hirsuta",2433287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2935","GoodwinGreenhall1961-b4","Saccopteryx bilineata (Temminck, 1838)","Micronycteris hirsuta (Peters, 1869)","co-roosts with","Caribbean","Trinidad and Tobago","","yes",NA,NA,NA,2433287,"Micronycteris hirsuta (Peters, 1869)","SPECIES","ACCEPTED",84,"FUZZY","Animalia","Chordata","Chiroptera","Phyllostomidae","Micronycteris",1,44,359,734,9366,2433283,FALSE,"Mammalia","Micronycteris hirsuta",2433287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2936","GoodwinGreenhall1961-b4","Saccopteryx bilineata (Temminck, 1838)","Micronycteris hirsuta (Peters, 1869)","co-roosts with","Caribbean","Trinidad and Tobago","","yes",NA,NA,NA,2433287,"Micronycteris hirsuta (Peters, 1869)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Phyllostomidae","Micronycteris",1,44,359,734,9366,2433283,FALSE,"Mammalia","Micronycteris hirsuta",2433287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2937","GoodwinGreenhall1961-b4","Saccopteryx bilineata (Temminck, 1838)","Micronycteris hirsuta (Peters, 1869)","co-roosts with","Caribbean","Trinidad and Tobago","","yes",NA,NA,NA,2433287,"Micronycteris hirsuta (Peters, 1869)","SPECIES","ACCEPTED",84,"FUZZY","Animalia","Chordata","Chiroptera","Phyllostomidae","Micronycteris",1,44,359,734,9366,2433283,FALSE,"Mammalia","Micronycteris hirsuta",2433287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2938","GoodwinGreenhall1961-b40","Chilonycteris rubiginosa Wagner, 1843","Pteronotus davyi Gray, 1838","co-roosts with","Caribbean","Trinidad and Tobago","","yes",NA,NA,NA,5218622,"Pteronotus davyi Gray, 1838","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Mormoopidae","Pteronotus",1,44,359,734,9616,2432761,FALSE,"Mammalia","Pteronotus davyi",5218622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2939","GoodwinGreenhall1961-b40","Chilonycteris rubiginosa Wagner, 1843","Pteronotus davyi Gray, 1838","co-roosts with","Caribbean","Trinidad and Tobago","","yes",NA,NA,NA,5218622,"Pteronotus davyi Gray, 1838","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Mormoopidae","Pteronotus",1,44,359,734,9616,2432761,FALSE,"Mammalia","Pteronotus davyi",5218622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2940","GoodwinGreenhall1961-b40","Chilonycteris rubiginosa Wagner, 1843","Pteronotus davyi Gray, 1838","co-roosts with","Caribbean","Trinidad and Tobago","","yes",NA,NA,NA,5218622,"Pteronotus davyi Gray, 1838","SPECIES","ACCEPTED",84,"FUZZY","Animalia","Chordata","Chiroptera","Mormoopidae","Pteronotus",1,44,359,734,9616,2432761,FALSE,"Mammalia","Pteronotus davyi",5218622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2941","GoodwinGreenhall1961-b41","Chilonycteris rubiginosa Wagner, 1843","Mormoops megalophylla (Peters, 1864)","co-roosts with","Caribbean","Trinidad and Tobago","","yes",NA,NA,NA,2432759,"Mormoops megalophylla (Peters, 1864)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Mormoopidae","Mormoops",1,44,359,734,9616,2432758,FALSE,"Mammalia","Mormoops megalophylla",2432759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2942","GoodwinGreenhall1961-b42","Chilonycteris rubiginosa Wagner, 1843","Phyllostomus hastatus (Pallas, 1767)","co-roosts with","Caribbean","Trinidad and Tobago","","yes",NA,NA,NA,2433279,"Phyllostomus hastatus (Pallas, 1767)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Phyllostomidae","Phyllostomus",1,44,359,734,9366,2433278,FALSE,"Mammalia","Phyllostomus hastatus",2433279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2943","GoodwinGreenhall1961-b42","Chilonycteris rubiginosa Wagner, 1843","Phyllostomus hastatus (Pallas, 1767)","co-roosts with","Caribbean","Trinidad and Tobago","","yes",NA,NA,NA,2433279,"Phyllostomus hastatus (Pallas, 1767)","SPECIES","ACCEPTED",84,"FUZZY","Animalia","Chordata","Chiroptera","Phyllostomidae","Phyllostomus",1,44,359,734,9366,2433278,FALSE,"Mammalia","Phyllostomus hastatus",2433279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2944","GoodwinGreenhall1961-b43","Chilonycteris rubiginosa Wagner, 1843","Anoura geoffroyi Gray, 1838","co-roosts with","Caribbean","Trinidad and Tobago","","yes",NA,NA,NA,5963041,"Anoura geoffroyi Gray, 1838","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Phyllostomidae","Anoura",1,44,359,734,9366,5963037,FALSE,"Mammalia","Anoura geoffroyi",5963041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2945","GoodwinGreenhall1961-b44","Chilonycteris rubiginosa Wagner, 1843","Carollia perspicillata (Linnaeus, 1758)","co-roosts with","Caribbean","Trinidad and Tobago","","yes",NA,NA,NA,2433176,"Carollia perspicillata (Linnaeus, 1758)","SPECIES","ACCEPTED",84,"FUZZY","Animalia","Chordata","Chiroptera","Phyllostomidae","Carollia",1,44,359,734,9366,2433174,FALSE,"Mammalia","Carollia perspicillata",2433176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2946","GoodwinGreenhall1961-b44","Chilonycteris rubiginosa Wagner, 1843","Carollia perspicillata (Linnaeus, 1758)","co-roosts with","Caribbean","Trinidad and Tobago","","yes",NA,NA,NA,2433176,"Carollia perspicillata (Linnaeus, 1758)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Phyllostomidae","Carollia",1,44,359,734,9366,2433174,FALSE,"Mammalia","Carollia perspicillata",2433176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2947","GoodwinGreenhall1961-b44","Chilonycteris rubiginosa Wagner, 1843","Carollia perspicillata (Linnaeus, 1758)","co-roosts with","Caribbean","Trinidad and Tobago","","yes",NA,NA,NA,2433176,"Carollia perspicillata (Linnaeus, 1758)","SPECIES","ACCEPTED",96,"FUZZY","Animalia","Chordata","Chiroptera","Phyllostomidae","Carollia",1,44,359,734,9366,2433174,FALSE,"Mammalia","Carollia perspicillata",2433176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2948","GoodwinGreenhall1961-b45","Chilonycteris rubiginosa Wagner, 1843","Natalus tumidirostris Miller, 1900","co-roosts with","Caribbean","Trinidad and Tobago","","yes",NA,NA,NA,2432753,"Natalus tumidirostris Miller, 1900","SPECIES","ACCEPTED",92,"HIGHERRANK","Animalia","Chordata","Chiroptera","Natalidae","Natalus",1,44,359,734,9365,2432752,FALSE,"Mammalia","Natalus tumidirostris",2432753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2949","GoodwinGreenhall1961-b45","Chilonycteris rubiginosa Wagner, 1843","Natalus tumidirostris Miller, 1900","co-roosts with","Caribbean","Trinidad and Tobago","","yes",NA,NA,NA,2432753,"Natalus tumidirostris Miller, 1900","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Natalidae","Natalus",1,44,359,734,9365,2432752,FALSE,"Mammalia","Natalus tumidirostris",2432753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2950","GoodwinGreenhall1961-b45","Chilonycteris rubiginosa Wagner, 1843","Natalus tumidirostris Miller, 1900","co-roosts with","Caribbean","Trinidad and Tobago","","yes",NA,NA,NA,2432753,"Natalus tumidirostris Miller, 1900","SPECIES","ACCEPTED",94,"FUZZY","Animalia","Chordata","Chiroptera","Natalidae","Natalus",1,44,359,734,9365,2432752,FALSE,"Mammalia","Natalus tumidirostris",2432753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2951","GoodwinGreenhall1961-b46","Chilonycteris rubiginosa Wagner, 1843","Desmodus rotundus (E.Geoffroy, 1810)","co-roosts with","Caribbean","Trinidad and Tobago","","yes",NA,NA,NA,2433298,"Desmodus rotundus (E.Geoffroy, 1810)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Phyllostomidae","Desmodus",1,44,359,734,9366,2433297,FALSE,"Mammalia","Desmodus rotundus",2433298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2952","GoodwinGreenhall1961-b46","Chilonycteris rubiginosa Wagner, 1843","Desmodus rotundus (E.Geoffroy, 1810)","co-roosts with","Caribbean","Trinidad and Tobago","","yes",NA,NA,NA,2433298,"Desmodus rotundus (E.Geoffroy, 1810)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Phyllostomidae","Desmodus",1,44,359,734,9366,2433297,FALSE,"Mammalia","Desmodus rotundus",2433298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2953","GoodwinGreenhall1961-b47","Chilonycteris rubiginosa Wagner, 1843","Lonchorhina aurita Tomes, 1863","co-roosts with","Caribbean","Trinidad and Tobago","","yes",NA,NA,NA,2433215,"Lonchorhina aurita Tomes, 1863","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Phyllostomidae","Lonchorhina",1,44,359,734,9366,2433212,FALSE,"Mammalia","Lonchorhina aurita",2433215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2954","GoodwinGreenhall1961-b48","Pteronotus davyi Gray, 1838","Chilonycteris rubiginosa Wagner, 1843","co-roosts with","Caribbean","Trinidad and Tobago","","yes",NA,NA,NA,8761919,"Chilonycteris rubiginosa Wagner, 1843","SPECIES","SYNONYM",98,"EXACT","Animalia","Chordata","Chiroptera","Mormoopidae","Pteronotus",1,44,359,734,9616,2432761,TRUE,"Mammalia","Pteronotus rubiginosus",8110352,8110352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2955","GoodwinGreenhall1961-b48","Pteronotus davyi Gray, 1838","Chilonycteris rubiginosa Wagner, 1843","co-roosts with","Caribbean","Trinidad and Tobago","","yes",NA,NA,NA,8761919,"Chilonycteris rubiginosa Wagner, 1843","SPECIES","SYNONYM",98,"EXACT","Animalia","Chordata","Chiroptera","Mormoopidae","Pteronotus",1,44,359,734,9616,2432761,TRUE,"Mammalia","Pteronotus rubiginosus",8110352,8110352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2956","GoodwinGreenhall1961-b48","Pteronotus davyi Gray, 1838","Chilonycteris rubiginosa Wagner, 1843","co-roosts with","Caribbean","Trinidad and Tobago","","yes",NA,NA,NA,8761919,"Chilonycteris rubiginosa Wagner, 1843","SPECIES","SYNONYM",98,"EXACT","Animalia","Chordata","Chiroptera","Mormoopidae","Pteronotus",1,44,359,734,9616,2432761,TRUE,"Mammalia","Pteronotus rubiginosus",8110352,8110352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
