referenceFileName,TaxonName,bat,trophic,roost,#N/A,usageKey_gbif,scientificName_gbif,rank_gbif,status_gbif,confidence_gbif,matchType_gbif,kingdom_gbif,phylum_gbif,order_gbif,family_gbif,genus_gbif,kingdomKey_gbif,phylumKey_gbif,classKey_gbif,orderKey_gbif,familyKey_gbif,genusKey_gbif,synonym_gbif,class_gbif,species_gbif,speciesKey_gbif,acceptedUsageKey_gbif,phylum_Expert,class_Expert,order_Expert,family_Expert,genus_Expert,species_Expert,canonicalName_Expert,authorship_Expert,scientificName_normalized_GBIF,key_GBIF,TaxonMatch_GBIF,confidence_GBIF,status_GBIF,rank_GBIF,kingdom_GBIF,phylum_GBIF,class_GBIF,order_GBIF,family_GBIF,genus_GBIF,species_GBIF,canonicalName_GBIF,authorship_GBIF,scientificName_normalized_Expert,key_GBIF
Alvarez_1963,Artibeus jamaicensis,yes,NA,NA,NA,2433272,"Artibeus jamaicensis Leach, 1821",SPECIES,ACCEPTED,94,FUZZY,Animalia,Chordata,Chiroptera,Phyllostomidae,Artibeus,1,44,359,734,9366,2433258,FALSE,Mammalia,Artibeus jamaicensis,2433272,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Alvarez_1963,Artibeus jamaicensis,yes,NA,NA,NA,2433272,"Artibeus jamaicensis Leach, 1821",SPECIES,ACCEPTED,94,FUZZY,Animalia,Chordata,Chiroptera,Phyllostomidae,Artibeus,1,44,359,734,9366,2433258,FALSE,Mammalia,Artibeus jamaicensis,2433272,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Alvarez_1963,Artibeus jamaicensis,yes,NA,NA,NA,2433272,"Artibeus jamaicensis Leach, 1821",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Phyllostomidae,Artibeus,1,44,359,734,9366,2433258,FALSE,Mammalia,Artibeus jamaicensis,2433272,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Brooke_1987a,Artibeus jamaicensis,yes,NA,NA,yes,2433272,"Artibeus jamaicensis Leach, 1821",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Phyllostomidae,Artibeus,1,44,359,734,9366,2433258,FALSE,Mammalia,Artibeus jamaicensis,2433272,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Brooke_1987a,Artibeus jamaicensis,yes,NA,NA,yes,2433272,"Artibeus jamaicensis Leach, 1821",SPECIES,ACCEPTED,94,FUZZY,Animalia,Chordata,Chiroptera,Phyllostomidae,Artibeus,1,44,359,734,9366,2433258,FALSE,Mammalia,Artibeus jamaicensis,2433272,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Brooke_1987a,Artibeus jamaicensis,yes,NA,NA,yes,2433272,"Artibeus jamaicensis Leach, 1821",SPECIES,ACCEPTED,94,FUZZY,Animalia,Chordata,Chiroptera,Phyllostomidae,Artibeus,1,44,359,734,9366,2433258,FALSE,Mammalia,Artibeus jamaicensis,2433272,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Brooke_1987a,Artibeus jamaicensis,yes,NA,NA,yes,2433272,"Artibeus jamaicensis Leach, 1821",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Phyllostomidae,Artibeus,1,44,359,734,9366,2433258,FALSE,Mammalia,Artibeus jamaicensis,2433272,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Foster_Timm_1976,Artibeus jamaicensis,yes,NA,NA,NA,2433272,"Artibeus jamaicensis Leach, 1821",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Phyllostomidae,Artibeus,1,44,359,734,9366,2433258,FALSE,Mammalia,Artibeus jamaicensis,2433272,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Foster_Timm_1976,Artibeus jamaicensis,yes,NA,NA,NA,2433272,"Artibeus jamaicensis Leach, 1821",SPECIES,ACCEPTED,94,FUZZY,Animalia,Chordata,Chiroptera,Phyllostomidae,Artibeus,1,44,359,734,9366,2433258,FALSE,Mammalia,Artibeus jamaicensis,2433272,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Foster_Timm_1976,Artibeus jamaicensis,yes,NA,NA,NA,2433272,"Artibeus jamaicensis Leach, 1821",SPECIES,ACCEPTED,94,FUZZY,Animalia,Chordata,Chiroptera,Phyllostomidae,Artibeus,1,44,359,734,9366,2433258,FALSE,Mammalia,Artibeus jamaicensis,2433272,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Foster_Timm_1976,Artibeus jamaicensis,yes,NA,NA,NA,2433272,"Artibeus jamaicensis Leach, 1821",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Phyllostomidae,Artibeus,1,44,359,734,9366,2433258,FALSE,Mammalia,Artibeus jamaicensis,2433272,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Brunet_Medellin_2001,Artibeus jamaicensis,yes,NA,NA,NA,2433272,"Artibeus jamaicensis Leach, 1821",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Phyllostomidae,Artibeus,1,44,359,734,9366,2433258,FALSE,Mammalia,Artibeus jamaicensis,2433272,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Brunet_Medellin_2001,Artibeus jamaicensis,yes,NA,NA,NA,2433272,"Artibeus jamaicensis Leach, 1821",SPECIES,ACCEPTED,94,FUZZY,Animalia,Chordata,Chiroptera,Phyllostomidae,Artibeus,1,44,359,734,9366,2433258,FALSE,Mammalia,Artibeus jamaicensis,2433272,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Brunet_Medellin_2001,Artibeus jamaicensis,yes,NA,NA,NA,2433272,"Artibeus jamaicensis Leach, 1821",SPECIES,ACCEPTED,94,FUZZY,Animalia,Chordata,Chiroptera,Phyllostomidae,Artibeus,1,44,359,734,9366,2433258,FALSE,Mammalia,Artibeus jamaicensis,2433272,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Brunet_Medellin_2001,Artibeus jamaicensis,yes,NA,NA,NA,2433272,"Artibeus jamaicensis Leach, 1821",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Phyllostomidae,Artibeus,1,44,359,734,9366,2433258,FALSE,Mammalia,Artibeus jamaicensis,2433272,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Dalquest_Roth_1970,Artibeus jamaicensis,yes,NA,NA,NA,2433272,"Artibeus jamaicensis Leach, 1821",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Phyllostomidae,Artibeus,1,44,359,734,9366,2433258,FALSE,Mammalia,Artibeus jamaicensis,2433272,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Dalquest_Roth_1970,Artibeus jamaicensis,yes,NA,NA,NA,2433272,"Artibeus jamaicensis Leach, 1821",SPECIES,ACCEPTED,94,FUZZY,Animalia,Chordata,Chiroptera,Phyllostomidae,Artibeus,1,44,359,734,9366,2433258,FALSE,Mammalia,Artibeus jamaicensis,2433272,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Dalquest_Roth_1970,Artibeus jamaicensis,yes,NA,NA,NA,2433272,"Artibeus jamaicensis Leach, 1821",SPECIES,ACCEPTED,94,FUZZY,Animalia,Chordata,Chiroptera,Phyllostomidae,Artibeus,1,44,359,734,9366,2433258,FALSE,Mammalia,Artibeus jamaicensis,2433272,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Dalquest_Roth_1970,Artibeus jamaicensis,yes,NA,NA,NA,2433272,"Artibeus jamaicensis Leach, 1821",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Phyllostomidae,Artibeus,1,44,359,734,9366,2433258,FALSE,Mammalia,Artibeus jamaicensis,2433272,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Fenton_etal_1985,Artibeus jamaicensis,yes,NA,NA,NA,2433272,"Artibeus jamaicensis Leach, 1821",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Phyllostomidae,Artibeus,1,44,359,734,9366,2433258,FALSE,Mammalia,Artibeus jamaicensis,2433272,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Fenton_etal_1985,Artibeus jamaicensis,yes,NA,NA,NA,2433272,"Artibeus jamaicensis Leach, 1821",SPECIES,ACCEPTED,94,FUZZY,Animalia,Chordata,Chiroptera,Phyllostomidae,Artibeus,1,44,359,734,9366,2433258,FALSE,Mammalia,Artibeus jamaicensis,2433272,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Fenton_etal_1985,Artibeus jamaicensis,yes,NA,NA,NA,2433272,"Artibeus jamaicensis Leach, 1821",SPECIES,ACCEPTED,94,FUZZY,Animalia,Chordata,Chiroptera,Phyllostomidae,Artibeus,1,44,359,734,9366,2433258,FALSE,Mammalia,Artibeus jamaicensis,2433272,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Fenton_etal_1985,Artibeus jamaicensis,yes,NA,NA,NA,2433272,"Artibeus jamaicensis Leach, 1821",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Phyllostomidae,Artibeus,1,44,359,734,9366,2433258,FALSE,Mammalia,Artibeus jamaicensis,2433272,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Handley_1976,Artibeus jamaicensis,yes,NA,NA,NA,2433272,"Artibeus jamaicensis Leach, 1821",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Phyllostomidae,Artibeus,1,44,359,734,9366,2433258,FALSE,Mammalia,Artibeus jamaicensis,2433272,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Handley_1976,Artibeus jamaicensis,yes,NA,NA,NA,2433272,"Artibeus jamaicensis Leach, 1821",SPECIES,ACCEPTED,94,FUZZY,Animalia,Chordata,Chiroptera,Phyllostomidae,Artibeus,1,44,359,734,9366,2433258,FALSE,Mammalia,Artibeus jamaicensis,2433272,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Handley_1976,Artibeus jamaicensis,yes,NA,NA,NA,2433272,"Artibeus jamaicensis Leach, 1821",SPECIES,ACCEPTED,94,FUZZY,Animalia,Chordata,Chiroptera,Phyllostomidae,Artibeus,1,44,359,734,9366,2433258,FALSE,Mammalia,Artibeus jamaicensis,2433272,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Handley_1976,Artibeus jamaicensis,yes,NA,NA,NA,2433272,"Artibeus jamaicensis Leach, 1821",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Phyllostomidae,Artibeus,1,44,359,734,9366,2433258,FALSE,Mammalia,Artibeus jamaicensis,2433272,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Foster_1992,Artibeus jamaicensis,yes,NA,NA,NA,2433272,"Artibeus jamaicensis Leach, 1821",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Phyllostomidae,Artibeus,1,44,359,734,9366,2433258,FALSE,Mammalia,Artibeus jamaicensis,2433272,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Foster_1992,Artibeus jamaicensis,yes,NA,NA,NA,2433272,"Artibeus jamaicensis Leach, 1821",SPECIES,ACCEPTED,94,FUZZY,Animalia,Chordata,Chiroptera,Phyllostomidae,Artibeus,1,44,359,734,9366,2433258,FALSE,Mammalia,Artibeus jamaicensis,2433272,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Foster_1992,Artibeus jamaicensis,yes,NA,NA,NA,2433272,"Artibeus jamaicensis Leach, 1821",SPECIES,ACCEPTED,94,FUZZY,Animalia,Chordata,Chiroptera,Phyllostomidae,Artibeus,1,44,359,734,9366,2433258,FALSE,Mammalia,Artibeus jamaicensis,2433272,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Foster_1992,Artibeus jamaicensis,yes,NA,NA,NA,2433272,"Artibeus jamaicensis Leach, 1821",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Phyllostomidae,Artibeus,1,44,359,734,9366,2433258,FALSE,Mammalia,Artibeus jamaicensis,2433272,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Foster_Timm_1976,Artibeus janaicensis,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Hutchinson_Lacki_2000,Artibeus literatus,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Goodwin_Greenhall_1961,Artibeus lituratus,yes,NA,NA,NA,2433270,"Artibeus lituratus (Olfers, 1818)",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Phyllostomidae,Artibeus,1,44,359,734,9366,2433258,FALSE,Mammalia,Artibeus lituratus,2433270,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Goodwin_Greenhall_1961,Artibeus lituratus,yes,NA,NA,NA,2433270,"Artibeus lituratus (Olfers, 1818)",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Phyllostomidae,Artibeus,1,44,359,734,9366,2433258,FALSE,Mammalia,Artibeus lituratus,2433270,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Goodwin_Greenhall_1961,Artibeus lituratus,yes,NA,NA,NA,2433270,"Artibeus lituratus (Olfers, 1818)",SPECIES,ACCEPTED,94,FUZZY,Animalia,Chordata,Chiroptera,Phyllostomidae,Artibeus,1,44,359,734,9366,2433258,FALSE,Mammalia,Artibeus lituratus,2433270,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Heithaus_etal_1975,Artibeus lituratus,yes,NA,NA,NA,2433270,"Artibeus lituratus (Olfers, 1818)",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Phyllostomidae,Artibeus,1,44,359,734,9366,2433258,FALSE,Mammalia,Artibeus lituratus,2433270,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Heithaus_etal_1975,Artibeus lituratus,yes,NA,NA,NA,2433270,"Artibeus lituratus (Olfers, 1818)",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Phyllostomidae,Artibeus,1,44,359,734,9366,2433258,FALSE,Mammalia,Artibeus lituratus,2433270,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Heithaus_etal_1975,Artibeus lituratus,yes,NA,NA,NA,2433270,"Artibeus lituratus (Olfers, 1818)",SPECIES,ACCEPTED,94,FUZZY,Animalia,Chordata,Chiroptera,Phyllostomidae,Artibeus,1,44,359,734,9366,2433258,FALSE,Mammalia,Artibeus lituratus,2433270,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Bloedel_1955,Artibeus lituratus,yes,NA,NA,NA,2433270,"Artibeus lituratus (Olfers, 1818)",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Phyllostomidae,Artibeus,1,44,359,734,9366,2433258,FALSE,Mammalia,Artibeus lituratus,2433270,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Bloedel_1955,Artibeus lituratus,yes,NA,NA,NA,2433270,"Artibeus lituratus (Olfers, 1818)",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Phyllostomidae,Artibeus,1,44,359,734,9366,2433258,FALSE,Mammalia,Artibeus lituratus,2433270,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Bloedel_1955,Artibeus lituratus,yes,NA,NA,NA,2433270,"Artibeus lituratus (Olfers, 1818)",SPECIES,ACCEPTED,94,FUZZY,Animalia,Chordata,Chiroptera,Phyllostomidae,Artibeus,1,44,359,734,9366,2433258,FALSE,Mammalia,Artibeus lituratus,2433270,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Greenhall_Schutt_1996,Artibeus lituratus,yes,NA,NA,NA,2433270,"Artibeus lituratus (Olfers, 1818)",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Phyllostomidae,Artibeus,1,44,359,734,9366,2433258,FALSE,Mammalia,Artibeus lituratus,2433270,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Greenhall_Schutt_1996,Artibeus lituratus,yes,NA,NA,NA,2433270,"Artibeus lituratus (Olfers, 1818)",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Phyllostomidae,Artibeus,1,44,359,734,9366,2433258,FALSE,Mammalia,Artibeus lituratus,2433270,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Greenhall_Schutt_1996,Artibeus lituratus,yes,NA,NA,NA,2433270,"Artibeus lituratus (Olfers, 1818)",SPECIES,ACCEPTED,94,FUZZY,Animalia,Chordata,Chiroptera,Phyllostomidae,Artibeus,1,44,359,734,9366,2433258,FALSE,Mammalia,Artibeus lituratus,2433270,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Handley_1976,Artibeus lituratus,yes,NA,NA,NA,2433270,"Artibeus lituratus (Olfers, 1818)",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Phyllostomidae,Artibeus,1,44,359,734,9366,2433258,FALSE,Mammalia,Artibeus lituratus,2433270,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Handley_1976,Artibeus lituratus,yes,NA,NA,NA,2433270,"Artibeus lituratus (Olfers, 1818)",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Phyllostomidae,Artibeus,1,44,359,734,9366,2433258,FALSE,Mammalia,Artibeus lituratus,2433270,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Handley_1976,Artibeus lituratus,yes,NA,NA,NA,2433270,"Artibeus lituratus (Olfers, 1818)",SPECIES,ACCEPTED,94,FUZZY,Animalia,Chordata,Chiroptera,Phyllostomidae,Artibeus,1,44,359,734,9366,2433258,FALSE,Mammalia,Artibeus lituratus,2433270,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Alvarez_1963,Artibeus palmarum,yes,NA,NA,NA,8793543,"Artibeus palmarum J.A.Allen & Chapman, 1897",SPECIES,SYNONYM,98,EXACT,Animalia,Chordata,Chiroptera,Phyllostomidae,Artibeus,1,44,359,734,9366,2433258,TRUE,Mammalia,Artibeus lituratus,2433270,4265327,,,,,,,,,,,,,,,,,,,,,,,,,
Heithaus_etal_1975,Artibeus phaeotis,yes,NA,NA,NA,2433264,"Artibeus phaeotis (Miller, 1902)",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Phyllostomidae,Artibeus,1,44,359,734,9366,2433258,FALSE,Mammalia,Artibeus phaeotis,2433264,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Handley_1976,Artibeus sp.,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Brooke_1987a,Artibeus watsoni,yes,NA,NA,NA,4265337,"Artibeus watsoni Thomas, 1901",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Phyllostomidae,Artibeus,1,44,359,734,9366,2433258,FALSE,Mammalia,Artibeus watsoni,4265337,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Choe_Timm_1985,Artibeus watsoni,yes,NA,NA,NA,4265337,"Artibeus watsoni Thomas, 1901",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Phyllostomidae,Artibeus,1,44,359,734,9366,2433258,FALSE,Mammalia,Artibeus watsoni,4265337,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Boinski_Timm_1985,Artibeus watsoni,yes,NA,NA,NA,4265337,"Artibeus watsoni Thomas, 1901",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Phyllostomidae,Artibeus,1,44,359,734,9366,2433258,FALSE,Mammalia,Artibeus watsoni,4265337,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Foster_Timm_1976,Artibeus watsoni,yes,NA,NA,NA,4265337,"Artibeus watsoni Thomas, 1901",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Phyllostomidae,Artibeus,1,44,359,734,9366,2433258,FALSE,Mammalia,Artibeus watsoni,4265337,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Ingles_1953,Artibeus watsoni,yes,NA,NA,NA,4265337,"Artibeus watsoni Thomas, 1901",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Phyllostomidae,Artibeus,1,44,359,734,9366,2433258,FALSE,Mammalia,Artibeus watsoni,4265337,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Brooke_1987,Artibeus watsoni,yes,NA,NA,NA,4265337,"Artibeus watsoni Thomas, 1901",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Phyllostomidae,Artibeus,1,44,359,734,9366,2433258,FALSE,Mammalia,Artibeus watsoni,4265337,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Choe_1994,Artibeus watsoni,yes,NA,NA,NA,4265337,"Artibeus watsoni Thomas, 1901",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Phyllostomidae,Artibeus,1,44,359,734,9366,2433258,FALSE,Mammalia,Artibeus watsoni,4265337,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Kunz_McCracken_1996,Artibeus watsoni,yes,NA,NA,NA,4265337,"Artibeus watsoni Thomas, 1901",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Phyllostomidae,Artibeus,1,44,359,734,9366,2433258,FALSE,Mammalia,Artibeus watsoni,4265337,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Bloedel_1955,Artibeus watsoni,yes,NA,NA,NA,4265337,"Artibeus watsoni Thomas, 1901",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Phyllostomidae,Artibeus,1,44,359,734,9366,2433258,FALSE,Mammalia,Artibeus watsoni,4265337,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Charles-Dominique_1993,Artibeus watsoni,yes,NA,NA,NA,4265337,"Artibeus watsoni Thomas, 1901",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Phyllostomidae,Artibeus,1,44,359,734,9366,2433258,FALSE,Mammalia,Artibeus watsoni,4265337,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Bates_Harrison_1997,Asellia tridens,yes,NA,NA,NA,2432602,"Asellia tridens (É.Geoffroy Saint-Hilaire, 1813)",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Hipposideridae,Asellia,1,44,359,734,3239753,2432600,FALSE,Mammalia,Asellia tridens,2432602,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Brosset_1966a,Asellia tridens,yes,NA,NA,NA,2432602,"Asellia tridens (É.Geoffroy Saint-Hilaire, 1813)",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Hipposideridae,Asellia,1,44,359,734,3239753,2432600,FALSE,Mammalia,Asellia tridens,2432602,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Gray_etal_1999,Asellia tridens,yes,NA,NA,NA,2432602,"Asellia tridens (É.Geoffroy Saint-Hilaire, 1813)",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Hipposideridae,Asellia,1,44,359,734,3239753,2432600,FALSE,Mammalia,Asellia tridens,2432602,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Hodgkison_etal_2003,Balionycteris maculata,yes,NA,NA,NA,2432945,"Balionycteris maculata (Thomas, 1893)",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Pteropodidae,Balionycteris,1,44,359,734,9367,2432944,FALSE,Mammalia,Balionycteris maculata,2432945,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Bogdanowicz_1983,Barbastella barbastellus,yes,NA,NA,NA,2432582,"Barbastella barbastellus (Schreber, 1774)",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Vespertilionidae,Barbastella,1,44,359,734,9368,2432580,FALSE,Mammalia,Barbastella barbastellus,2432582,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Brosset_1966a,Barbastella barbastellus,yes,NA,NA,NA,2432582,"Barbastella barbastellus (Schreber, 1774)",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Vespertilionidae,Barbastella,1,44,359,734,9368,2432580,FALSE,Mammalia,Barbastella barbastellus,2432582,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Gaisler_1970,Barbastella barbastellus,yes,NA,NA,NA,2432582,"Barbastella barbastellus (Schreber, 1774)",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Vespertilionidae,Barbastella,1,44,359,734,9368,2432580,FALSE,Mammalia,Barbastella barbastellus,2432582,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Kowalski_Ruprecht_1981,Barbastella barbastellus,yes,NA,NA,NA,2432582,"Barbastella barbastellus (Schreber, 1774)",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Vespertilionidae,Barbastella,1,44,359,734,9368,2432580,FALSE,Mammalia,Barbastella barbastellus,2432582,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Bagrowska-Urbanczyk_Urbanczyk_1983,Barbastella barbastellus,yes,NA,NA,NA,2432582,"Barbastella barbastellus (Schreber, 1774)",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Vespertilionidae,Barbastella,1,44,359,734,9368,2432580,FALSE,Mammalia,Barbastella barbastellus,2432582,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Bates_Harrison_1997,Barbastella leucomelas,yes,NA,NA,NA,2432581,"Barbastella leucomelas (Cretzschmar, 1826)",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Vespertilionidae,Barbastella,1,44,359,734,9368,2432580,FALSE,Mammalia,Barbastella leucomelas,2432581,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Goodwin_Greenhall_1961,Beamerella acutascuta,yes,yes,NA,NA,10055287,"Beamerella acutascuta Brennan, 1958",SPECIES,ACCEPTED,98,EXACT,Animalia,Arthropoda,Trombidiformes,Trombiculidae,Beamerella,1,54,367,543,2803,3253518,FALSE,Arachnida,Beamerella acutascuta,10055287,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Hood_Jones_1984,Brachyphylla,yes,NA,NA,NA,2433231,"Brachyphylla Gray, 1834",GENUS,ACCEPTED,92,EXACT,Animalia,Chordata,Chiroptera,Phyllostomidae,Brachyphylla,1,44,359,734,9366,2433231,FALSE,Mammalia,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Arendt_1986,Brachyphylla cavernarum,yes,NA,NA,NA,5218760,"Brachyphylla cavernarum Gray, 1834",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Phyllostomidae,Brachyphylla,1,44,359,734,9366,2433231,FALSE,Mammalia,Brachyphylla cavernarum,5218760,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Brosset_1966a,Brachyphylla cavernarum,yes,NA,NA,NA,5218760,"Brachyphylla cavernarum Gray, 1834",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Phyllostomidae,Brachyphylla,1,44,359,734,9366,2433231,FALSE,Mammalia,Brachyphylla cavernarum,5218760,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Ge_etal_2016,Cardioderma,yes,NA,NA,NA,2433355,"Cardioderma Peters, 1873",GENUS,ACCEPTED,94,EXACT,Animalia,Chordata,Chiroptera,Megadermatidae,Cardioderma,1,44,359,734,5718,2433355,FALSE,Mammalia,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
